id,store_id,customer_id,payment_type,amount,datetime
5492,4,972,Cash,124.74,8/22/2022 20:36
5493,5,634,Ewallet,169.8,9/14/2022 16:26
5494,3,673,Credit card,53.91,7/21/2022 10:34
5495,4,435,Cash,134.6,4/19/2022 15:22
5496,1,269,Cash,23.97,4/21/2022 17:32
5497,5,305,Credit card,648.68,4/22/2022 9:17
5498,2,87,Ewallet,165.21,6/13/2022 16:22
5499,2,358,Credit card,209.21,8/26/2022 9:17
5500,1,243,Cash,118.45,4/20/2022 13:14
5501,4,842,Cash,471.03,7/4/2022 9:30
5502,1,117,Cash,91.66,11/25/2022 7:15
5503,4,443,Ewallet,117.43,11/21/2022 11:16
5504,4,414,Cash,449.02,11/26/2022 20:18
5505,1,760,Ewallet,191.51,5/27/2022 7:50
5506,5,752,Credit card,55.39,11/24/2022 11:29
5507,3,166,Ewallet,199.9,10/14/2022 11:26
5508,2,538,Ewallet,228.66,7/7/2022 6:43
5509,1,729,Ewallet,132.7,4/29/2022 20:27
5510,4,393,Ewallet,239.19,3/23/2022 6:13
5511,1,436,Credit card,171.11,11/24/2022 14:34
5512,3,811,Ewallet,8.98,8/5/2022 20:12
5513,2,525,Cash,247.58,10/15/2022 18:48
5514,2,204,Credit card,204.64,6/20/2022 14:17
5515,4,788,Cash,76.92,8/18/2022 7:38
5516,2,404,Ewallet,75.46,3/19/2022 14:43
5517,2,711,Cash,25.99,12/12/2022 8:35
5518,4,253,Credit card,167.69,8/23/2022 19:31
5519,2,427,Ewallet,50.41,8/30/2022 10:30
5520,2,553,Credit card,43.89,4/14/2022 10:25
5521,1,920,Credit card,169.71,9/19/2022 15:22
5522,4,698,Credit card,219.04,9/21/2022 8:30
5523,5,431,Credit card,38.31,12/1/2022 17:23
5524,4,57,Credit card,378.8,8/26/2022 17:32
5525,5,281,Credit card,141.88,6/14/2022 16:17
5526,1,624,Credit card,194.96,3/21/2022 18:28
5527,4,38,Credit card,258.88,4/2/2022 19:17
5528,3,709,Credit card,36.97,3/1/2022 12:11
5529,5,464,Ewallet,29.98,6/2/2022 11:13
5530,1,447,Cash,221.15,6/8/2022 13:43
5531,4,298,Cash,337.19,5/18/2022 11:12
5532,1,357,Cash,70.88,8/5/2022 6:37
5533,3,329,Cash,101.36,10/15/2022 18:38
5534,1,274,Ewallet,97.93,3/15/2022 8:30
5535,5,510,Ewallet,14.97,10/13/2022 14:15
5536,1,887,Credit card,285.36,11/16/2022 6:27
5537,1,844,Ewallet,89.9,8/10/2022 19:17
5538,3,220,Credit card,144.62,8/22/2022 17:15
5539,1,750,Cash,160.48,9/24/2022 11:49
5540,2,660,Cash,217.73,8/29/2022 9:47
5541,3,950,Credit card,335.17,3/27/2022 18:43
5542,1,321,Cash,244.98,9/28/2022 14:31
5543,2,749,Cash,141.31,7/14/2022 15:33
5544,3,383,Cash,217.42,6/11/2022 12:24
5545,2,311,Cash,28.53,5/6/2022 17:21
5546,5,376,Credit card,215.35,10/7/2022 18:32
5547,5,949,Credit card,213.59,7/21/2022 8:10
5548,4,376,Credit card,386.06,12/5/2022 15:33
5549,3,251,Credit card,71.91,9/15/2022 18:47
5550,2,14,Ewallet,97.86,9/3/2022 9:19
5551,5,879,Ewallet,29.97,11/12/2022 12:33
5552,1,315,Credit card,292.54,3/27/2022 10:37
5553,2,974,Cash,341.08,8/4/2022 19:39
5554,4,889,Cash,677.15,5/27/2022 16:22
5555,2,23,Ewallet,406.59,4/28/2022 17:38
5556,3,27,Credit card,123.43,3/6/2022 15:41
5557,1,212,Cash,409.22,5/8/2022 13:39
5558,5,88,Ewallet,204.4,5/26/2022 7:16
5559,5,631,Ewallet,204.79,10/28/2022 16:47
5560,5,283,Credit card,154.77,4/10/2022 14:28
5561,3,128,Credit card,329.85,10/17/2022 15:43
5562,4,331,Cash,44.95,5/30/2022 7:35
5563,5,316,Cash,131.21,11/9/2022 19:38
5564,1,568,Cash,39.16,4/14/2022 13:42
5565,5,297,Cash,422.21,7/23/2022 10:11
5566,3,63,Credit card,417.11,7/24/2022 14:30
5567,1,732,Cash,354.68,10/25/2022 8:40
5568,4,534,Ewallet,103.92,10/28/2022 16:21
5569,3,890,Cash,375.56,11/25/2022 20:43
5570,4,846,Ewallet,201.49,4/22/2022 18:18
5571,2,500,Credit card,153.34,4/9/2022 8:43
5572,5,310,Credit card,111.03,9/21/2022 9:44
5573,4,153,Ewallet,96.61,6/19/2022 16:18
5574,5,771,Credit card,295.46,10/28/2022 14:25
5575,4,9,Ewallet,356.55,8/11/2022 15:35
5576,1,110,Credit card,224.94,5/3/2022 7:47
5577,1,56,Cash,103.86,7/7/2022 14:33
5578,4,253,Ewallet,74.85,7/7/2022 11:42
5579,5,101,Cash,163.73,9/2/2022 6:12
5580,2,281,Cash,573.51,7/27/2022 14:24
5581,4,733,Cash,227.93,10/2/2022 12:29
5582,4,817,Ewallet,177.32,11/2/2022 8:32
5583,1,512,Credit card,148.25,4/13/2022 12:48
5584,5,57,Ewallet,99.41,7/25/2022 9:37
5585,5,706,Ewallet,80.89,4/12/2022 12:32
5586,1,900,Ewallet,223.98,7/27/2022 10:28
5587,2,182,Credit card,325.79,3/2/2022 12:28
5588,3,304,Ewallet,5.98,8/3/2022 16:13
5589,1,366,Cash,106.93,10/9/2022 10:41
5590,3,127,Ewallet,243.86,5/29/2022 18:20
5591,2,914,Credit card,323.25,6/24/2022 6:45
5592,4,256,Cash,289.62,7/23/2022 20:12
5593,5,139,Cash,185.35,5/21/2022 20:34
5594,5,718,Cash,396.29,10/30/2022 6:18
5595,2,86,Ewallet,72.42,3/4/2022 6:36
5596,1,335,Ewallet,136.44,9/12/2022 16:42
5597,4,897,Credit card,118.75,7/17/2022 20:31
5598,3,993,Ewallet,107.21,7/15/2022 17:15
5599,4,398,Credit card,150.67,11/10/2022 8:21
5600,2,678,Credit card,206.13,12/13/2022 13:10
5601,5,915,Ewallet,370.01,7/4/2022 13:17
5602,4,684,Credit card,124.85,8/22/2022 13:13
5603,5,402,Ewallet,37.9,6/14/2022 16:32
5604,1,643,Ewallet,384.49,8/28/2022 7:48
5605,5,814,Ewallet,138.29,11/4/2022 12:31
5606,5,596,Cash,410.74,12/18/2022 8:10
5607,3,46,Ewallet,142.14,11/26/2022 6:46
5608,3,568,Cash,505.57,7/4/2022 10:28
5609,4,303,Credit card,210.16,7/18/2022 17:30
5610,5,677,Credit card,326.75,7/1/2022 8:37
5611,4,449,Ewallet,499.13,8/2/2022 11:46
5612,1,29,Ewallet,31.41,12/15/2022 9:21
5613,2,816,Credit card,312,9/27/2022 20:38
5614,1,69,Credit card,101.33,6/25/2022 20:20
5615,3,678,Ewallet,129.33,8/30/2022 16:10
5616,1,779,Cash,247.11,7/15/2022 12:12
5617,2,246,Cash,246.31,4/22/2022 20:10
5618,4,699,Ewallet,115.78,10/29/2022 10:45
5619,1,17,Ewallet,235.42,10/17/2022 16:45
5620,2,567,Credit card,53.91,11/29/2022 19:18
5621,1,866,Credit card,565.79,5/18/2022 17:13
5622,1,707,Credit card,103.79,3/17/2022 13:18
5623,3,312,Cash,25.94,3/12/2022 13:34
5624,2,589,Ewallet,14.95,4/14/2022 13:19
5625,2,316,Credit card,139.31,12/20/2022 19:12
5626,3,562,Credit card,298.32,10/21/2022 19:21
5627,5,816,Cash,260.23,5/15/2022 6:47
5628,5,29,Cash,64.95,8/29/2022 11:23
5629,2,352,Cash,290.28,3/20/2022 6:21
5630,4,165,Cash,133.84,7/26/2022 17:41
5631,4,246,Cash,78.16,4/7/2022 16:11
5632,4,804,Cash,8,8/10/2022 19:40
5633,5,637,Credit card,315.25,4/12/2022 6:41
5634,1,898,Cash,19.47,9/18/2022 12:49
5635,2,125,Credit card,228.41,3/9/2022 20:49
5636,5,368,Ewallet,314.22,9/27/2022 8:14
5637,4,990,Credit card,119.85,4/14/2022 12:17
5638,2,544,Cash,98.33,9/7/2022 15:16
5639,1,744,Ewallet,101.22,12/7/2022 11:27
5640,1,5,Cash,443.91,9/13/2022 18:39
5641,1,565,Ewallet,193.58,6/28/2022 6:21
5642,3,644,Credit card,199.39,12/23/2022 18:50
5643,2,706,Cash,287.4,4/27/2022 11:29
5644,5,345,Cash,192.73,5/2/2022 19:40
5645,2,282,Cash,187.15,9/3/2022 12:42
5646,2,475,Ewallet,339.28,8/26/2022 6:27
5647,1,890,Credit card,279.26,7/6/2022 12:22
5648,3,828,Credit card,105.18,7/15/2022 19:12
5649,5,190,Ewallet,339.21,7/3/2022 6:34
5650,4,367,Ewallet,709.78,7/29/2022 13:10
5651,1,903,Credit card,264.01,8/17/2022 15:29
5652,2,426,Cash,90.77,9/15/2022 7:37
5653,2,342,Ewallet,65.64,12/21/2022 7:47
5654,1,127,Ewallet,14.37,12/19/2022 17:14
5655,4,143,Cash,29.94,12/20/2022 12:18
5656,3,558,Credit card,111.34,12/28/2022 11:38
5657,1,961,Ewallet,235.69,6/25/2022 11:15
5658,2,184,Credit card,150.91,4/11/2022 12:29
5659,4,282,Credit card,169.9,12/23/2022 9:37
5660,4,722,Ewallet,33.72,8/11/2022 16:26
5661,2,290,Ewallet,129.16,6/5/2022 15:21
5662,5,88,Ewallet,207.5,10/2/2022 12:16
5663,1,685,Ewallet,63.28,7/21/2022 13:20
5664,1,953,Ewallet,61.87,3/9/2022 7:33
5665,2,372,Cash,751.53,11/25/2022 14:27
5666,2,922,Ewallet,371.53,11/23/2022 9:40
5667,3,155,Ewallet,73.36,7/23/2022 19:39
5668,1,175,Cash,45.88,12/13/2022 20:14
5669,3,433,Ewallet,104.84,11/20/2022 18:25
5670,1,87,Credit card,95.89,10/14/2022 7:44
5671,5,746,Ewallet,150.75,11/14/2022 14:43
5672,1,849,Credit card,301,3/16/2022 12:46
5673,1,34,Cash,304.38,6/21/2022 20:30
5674,4,348,Ewallet,327.16,5/28/2022 10:29
5675,1,384,Credit card,106.29,5/18/2022 16:38
5676,4,307,Ewallet,92.68,8/30/2022 8:24
5677,1,402,Cash,308.78,5/25/2022 9:36
5678,5,134,Ewallet,178.74,8/9/2022 13:40
5679,1,520,Credit card,134.97,7/15/2022 13:49
5680,3,817,Ewallet,335.07,8/24/2022 8:39
5681,5,291,Ewallet,84.4,12/6/2022 8:48
5682,3,734,Cash,393.04,10/20/2022 18:12
5683,3,608,Ewallet,363.24,10/10/2022 19:29
5684,3,748,Credit card,137.21,3/9/2022 14:19
5685,2,585,Ewallet,375.99,12/16/2022 6:45
5686,5,867,Credit card,3.49,3/5/2022 8:16
5687,5,666,Cash,92.99,11/13/2022 15:32
5688,3,332,Credit card,77.85,3/26/2022 20:39
5689,1,360,Cash,384.61,5/25/2022 19:20
5690,5,41,Cash,84.75,5/17/2022 8:18
5691,1,31,Credit card,353.6,6/23/2022 18:33
5692,5,813,Credit card,88.65,9/18/2022 17:26
5693,5,707,Ewallet,71.94,8/29/2022 10:18
5694,4,196,Ewallet,681.34,8/18/2022 6:17
5695,4,22,Ewallet,53.4,3/20/2022 15:39
5696,5,537,Ewallet,105.4,7/3/2022 13:28
5697,1,355,Cash,397.52,4/1/2022 9:20
5698,4,401,Ewallet,76.76,4/28/2022 16:45
5699,2,222,Ewallet,191.86,10/2/2022 6:32
5700,5,836,Cash,385.79,9/9/2022 12:20
5701,1,230,Cash,32.53,6/13/2022 12:42
5702,4,288,Ewallet,184.82,4/27/2022 10:31
5703,4,693,Cash,379.13,9/7/2022 14:48
5704,4,900,Credit card,265.51,9/20/2022 17:31
5705,2,411,Credit card,71.33,5/4/2022 8:20
5706,1,842,Ewallet,1.99,12/18/2022 18:24
5707,4,206,Ewallet,273.67,11/7/2022 20:15
5708,4,710,Cash,74.91,7/12/2022 11:15
5709,1,417,Cash,29.97,6/28/2022 7:15
5710,3,274,Cash,401.52,8/2/2022 19:14
5711,2,13,Credit card,119.82,6/18/2022 12:22
5712,2,23,Ewallet,364.85,5/4/2022 7:10
5713,1,524,Credit card,141.14,8/23/2022 7:10
5714,1,928,Cash,313.42,9/14/2022 15:44
5715,5,912,Cash,359.72,7/30/2022 6:47
5716,2,228,Ewallet,432.45,11/3/2022 14:30
5717,4,512,Cash,136.33,12/22/2022 9:44
5718,4,13,Ewallet,212.65,11/9/2022 16:37
5719,4,753,Ewallet,85.06,3/5/2022 15:18
5720,4,734,Credit card,181.87,3/7/2022 15:31
5721,3,108,Cash,239.86,10/12/2022 20:31
5722,1,576,Ewallet,75.83,3/13/2022 20:44
5723,3,636,Cash,89.5,7/15/2022 13:34
5724,4,951,Ewallet,182.63,5/26/2022 11:10
5725,2,106,Cash,6.87,4/21/2022 13:19
5726,2,656,Cash,125.31,6/10/2022 10:15
5727,4,171,Credit card,306.16,7/3/2022 17:43
5728,4,860,Cash,140.77,3/23/2022 16:24
5729,2,820,Ewallet,138.41,6/1/2022 19:24
5730,4,665,Credit card,269.14,7/19/2022 10:20
5731,2,32,Credit card,62.91,4/24/2022 20:12
5732,1,375,Ewallet,316.52,10/18/2022 15:38
5733,4,168,Ewallet,309.45,8/1/2022 9:26
5734,2,143,Credit card,299.67,9/19/2022 19:32
5735,3,272,Credit card,218.66,11/25/2022 13:45
5736,5,599,Ewallet,334.68,8/20/2022 16:16
5737,2,543,Cash,47.91,10/28/2022 8:49
5738,4,883,Credit card,385.08,11/21/2022 12:30
5739,3,844,Cash,332.69,7/20/2022 14:22
5740,3,487,Cash,324.88,8/22/2022 7:40
5741,3,214,Cash,207.04,3/9/2022 15:34
5742,2,149,Credit card,360.66,7/21/2022 15:33
5743,3,65,Cash,126.45,12/12/2022 13:43
5744,3,706,Ewallet,66.43,6/3/2022 7:16
5745,2,683,Cash,265.74,3/5/2022 19:46
5746,5,34,Cash,106.51,8/4/2022 19:22
5747,5,336,Ewallet,353.33,4/8/2022 17:35
5748,4,405,Ewallet,304.56,5/13/2022 8:34
5749,3,827,Ewallet,251.29,9/18/2022 10:26
5750,5,856,Cash,231.68,6/19/2022 18:13
5751,1,511,Cash,85.92,11/12/2022 15:37
5752,3,953,Credit card,456.15,5/26/2022 14:35
5753,4,419,Credit card,34.1,12/9/2022 18:37
5754,3,25,Ewallet,277.73,11/30/2022 14:48
5755,5,502,Credit card,195.06,3/30/2022 20:13
5756,3,126,Cash,533.28,7/23/2022 19:27
5757,2,217,Ewallet,641.47,5/10/2022 16:43
5758,4,212,Credit card,671.2,3/12/2022 10:50
5759,3,23,Credit card,283.18,4/18/2022 19:39
5760,1,215,Cash,51.15,8/24/2022 16:21
5761,5,238,Cash,77.44,3/22/2022 12:32
5762,5,542,Cash,297.76,4/20/2022 13:14
5763,1,673,Credit card,211.79,12/28/2022 20:10
5764,4,447,Credit card,205.14,3/21/2022 8:11
5765,2,791,Cash,58.92,11/11/2022 18:39
5766,1,532,Ewallet,313.09,10/5/2022 13:20
5767,3,30,Ewallet,322.6,5/26/2022 14:21
5768,5,649,Credit card,277.62,10/3/2022 6:37
5769,4,997,Ewallet,172.3,11/13/2022 17:20
5770,2,53,Ewallet,87.35,5/7/2022 9:12
5771,5,499,Ewallet,13.96,9/14/2022 19:47
5772,4,920,Credit card,578.85,9/14/2022 20:45
5773,2,973,Credit card,170.27,3/20/2022 8:14
5774,1,917,Cash,72.3,11/17/2022 12:18
5775,2,326,Credit card,17.97,5/13/2022 18:19
5776,3,833,Credit card,294.19,10/30/2022 18:48
5777,2,882,Ewallet,124.08,3/16/2022 18:14
5778,2,994,Cash,5.49,5/29/2022 19:38
5779,1,111,Credit card,239.94,5/16/2022 9:14
5780,3,693,Cash,114.09,8/23/2022 15:42
5781,3,522,Cash,275.1,3/15/2022 9:17
5782,1,761,Cash,263.1,6/4/2022 20:16
5783,1,671,Cash,124.86,10/15/2022 9:21
5784,3,64,Credit card,127.91,6/1/2022 14:11
5785,2,55,Ewallet,574.51,4/23/2022 10:34
5786,4,634,Credit card,116.49,9/3/2022 18:48
5787,3,491,Ewallet,236.12,6/2/2022 11:47
5788,5,971,Cash,478.02,12/16/2022 14:50
5789,4,631,Cash,121.82,12/2/2022 8:37
5790,4,362,Cash,319.98,10/2/2022 9:37
5791,4,136,Cash,88.85,7/25/2022 17:15
5792,3,197,Credit card,334.11,10/15/2022 18:35
5793,5,184,Credit card,430.57,11/9/2022 9:41
5794,3,682,Ewallet,219.03,10/8/2022 8:48
5795,3,31,Ewallet,377.91,7/22/2022 9:17
5796,4,933,Cash,261.53,8/28/2022 8:13
5797,1,241,Cash,140.27,5/8/2022 11:49
5798,5,72,Cash,115.03,9/23/2022 8:20
5799,1,96,Ewallet,122.2,5/4/2022 17:47
5800,5,644,Ewallet,761.72,6/23/2022 6:39
5801,5,867,Ewallet,78.44,10/24/2022 14:13
5802,1,900,Ewallet,35.91,11/13/2022 19:49
5803,1,281,Credit card,243.73,9/30/2022 11:39
5804,2,288,Credit card,351.2,8/11/2022 10:11
5805,3,866,Credit card,343.03,8/26/2022 14:36
5806,5,66,Ewallet,327.72,7/12/2022 13:47
5807,2,93,Cash,383.32,6/28/2022 8:36
5808,3,529,Ewallet,375.88,7/18/2022 14:14
5809,4,292,Ewallet,38.43,8/6/2022 13:31
5810,1,531,Ewallet,196.63,11/20/2022 7:17
5811,2,120,Cash,267.33,5/3/2022 11:33
5812,3,922,Credit card,195.28,7/1/2022 13:14
5813,1,317,Cash,105.77,3/2/2022 8:30
5814,2,439,Cash,428.22,12/3/2022 9:46
5815,2,563,Cash,526.06,10/9/2022 15:38
5816,2,174,Cash,121.4,3/17/2022 18:40
5817,5,551,Cash,134.61,5/19/2022 16:42
5818,2,479,Ewallet,83.36,9/17/2022 20:20
5819,1,452,Credit card,101.85,11/1/2022 13:16
5820,4,535,Ewallet,229.24,12/1/2022 7:32
5821,5,530,Cash,64.76,8/20/2022 11:19
5822,3,558,Ewallet,71.92,3/6/2022 9:21
5823,4,236,Ewallet,502.4,4/24/2022 6:34
5824,2,39,Cash,99.74,9/10/2022 12:28
5825,3,394,Ewallet,197.1,8/3/2022 7:17
5826,3,844,Cash,6.98,11/24/2022 18:17
5827,3,423,Cash,123.4,6/29/2022 9:34
5828,2,588,Credit card,166.27,4/8/2022 13:48
5829,5,625,Ewallet,11.73,10/15/2022 15:10
5830,2,962,Ewallet,31.92,8/15/2022 9:17
5831,2,528,Credit card,215.99,4/10/2022 13:50
5832,3,695,Credit card,27.84,6/23/2022 13:14
5833,5,491,Ewallet,411.61,7/29/2022 14:47
5834,1,437,Cash,29.96,5/30/2022 14:33
5835,4,1,Cash,184.74,6/30/2022 13:21
5836,1,620,Ewallet,668.85,9/25/2022 19:35
5837,5,533,Ewallet,207.08,7/7/2022 19:36
5838,4,543,Cash,171.25,3/17/2022 15:23
5839,2,250,Ewallet,430.31,8/30/2022 8:45
5840,5,40,Cash,145.55,6/18/2022 7:36
5841,1,902,Ewallet,162.73,9/13/2022 13:30
5842,2,985,Credit card,282.4,11/2/2022 10:12
5843,4,706,Ewallet,16,9/11/2022 8:15
5844,1,882,Credit card,35.12,4/17/2022 12:35
5845,3,792,Credit card,681.13,10/27/2022 19:21
5846,4,7,Credit card,73.77,7/14/2022 14:23
5847,4,195,Ewallet,214.2,8/27/2022 9:16
5848,2,57,Ewallet,215.14,12/24/2022 9:41
5849,3,259,Ewallet,327.2,4/16/2022 8:50
5850,3,374,Credit card,221.12,12/20/2022 18:28
5851,2,101,Credit card,535.03,8/22/2022 13:16
5852,2,919,Cash,356.88,11/5/2022 17:20
5853,2,177,Cash,104.85,9/20/2022 18:46
5854,4,270,Credit card,495.38,7/21/2022 17:32
5855,2,447,Cash,501.2,10/8/2022 16:43
5856,1,11,Ewallet,393.56,12/15/2022 8:42
5857,5,156,Ewallet,218.6,12/22/2022 12:32
5858,1,108,Ewallet,147.19,11/2/2022 19:28
5859,3,467,Cash,37.42,8/2/2022 6:15
5860,2,255,Credit card,164.75,11/8/2022 18:43
5861,2,453,Cash,455.04,7/29/2022 7:43
5862,3,119,Ewallet,341.99,12/14/2022 8:19
5863,1,55,Ewallet,297.43,5/26/2022 17:18
5864,2,233,Ewallet,123.81,8/1/2022 9:40
5865,3,982,Cash,70.39,12/20/2022 6:47
5866,3,129,Cash,308.25,4/8/2022 15:34
5867,5,748,Ewallet,202.11,12/24/2022 13:27
5868,1,801,Ewallet,182.04,12/13/2022 10:39
5869,5,998,Ewallet,64.86,6/7/2022 6:18
5870,2,549,Ewallet,190.96,5/18/2022 12:12
5871,2,999,Cash,43.96,7/20/2022 20:38
5872,4,887,Credit card,372.48,12/28/2022 16:34
5873,2,261,Cash,137.59,5/5/2022 10:47
5874,2,155,Cash,319.46,6/2/2022 14:37
5875,1,654,Ewallet,234.42,5/24/2022 9:34
5876,1,749,Cash,190.61,5/13/2022 18:50
5877,1,966,Credit card,127.82,11/22/2022 8:28
5878,2,608,Cash,126.63,3/27/2022 16:34
5879,3,502,Credit card,252.1,10/27/2022 14:42
5880,1,409,Ewallet,295.63,7/25/2022 6:15
5881,2,524,Credit card,17.97,5/24/2022 14:40
5882,5,655,Ewallet,77.83,11/30/2022 14:28
5883,3,114,Cash,235.77,12/6/2022 6:39
5884,3,851,Ewallet,628.56,5/18/2022 7:19
5885,4,998,Credit card,710.9,4/25/2022 16:17
5886,4,845,Credit card,231.48,5/3/2022 12:20
5887,3,295,Credit card,228.73,5/19/2022 11:31
5888,1,387,Credit card,245.25,12/16/2022 8:23
5889,2,330,Cash,150.75,4/25/2022 11:11
5890,5,74,Credit card,321.22,11/1/2022 16:44
5891,2,905,Cash,279.16,12/27/2022 19:34
5892,3,766,Cash,366.38,11/4/2022 12:16
5893,4,926,Credit card,229.66,11/24/2022 7:43
5894,1,276,Credit card,24.03,3/10/2022 12:27
5895,2,154,Cash,49.9,3/5/2022 16:47
5896,5,561,Cash,180.15,7/27/2022 17:14
5897,1,786,Cash,196.92,10/18/2022 12:33
5898,5,342,Ewallet,178.18,11/24/2022 19:35
5899,3,110,Ewallet,55.92,4/21/2022 8:46
5900,1,420,Credit card,509.5,4/23/2022 14:42
5901,1,813,Cash,437.63,9/12/2022 10:46
5902,2,36,Ewallet,7.96,3/14/2022 19:31
5903,4,229,Ewallet,234.76,5/17/2022 14:24
5904,3,867,Credit card,290.7,4/24/2022 12:24
5905,2,195,Ewallet,173.58,12/15/2022 8:18
5906,5,702,Ewallet,288.87,3/5/2022 16:35
5907,3,750,Ewallet,188.7,12/20/2022 7:31
5908,1,340,Cash,73.77,5/23/2022 14:25
5909,4,625,Cash,214.81,7/16/2022 9:35
5910,5,844,Cash,299.08,11/3/2022 17:10
5911,4,280,Cash,509.5,12/19/2022 11:26
5912,1,565,Cash,320.16,6/19/2022 20:41
5913,5,11,Cash,143.88,12/18/2022 11:16
5914,1,135,Cash,345.65,3/9/2022 10:12
5915,1,575,Ewallet,362.69,7/10/2022 8:39
5916,3,311,Cash,234.46,6/6/2022 13:25
5917,1,788,Ewallet,87.8,11/17/2022 15:36
5918,4,747,Ewallet,435.83,3/22/2022 19:15
5919,2,2,Credit card,271.94,12/5/2022 10:49
5920,3,637,Cash,91.1,8/21/2022 10:26
5921,5,35,Ewallet,53.36,9/3/2022 13:11
5922,5,935,Ewallet,256.75,6/17/2022 11:43
5923,4,488,Ewallet,328.13,9/27/2022 12:13
5924,3,239,Cash,278.34,3/17/2022 18:15
5925,1,996,Cash,297.73,7/30/2022 17:20
5926,4,745,Ewallet,251.83,3/30/2022 11:11
5927,1,45,Ewallet,160.8,7/11/2022 14:21
5928,2,343,Cash,339.86,11/17/2022 6:36
5929,4,245,Ewallet,228.75,7/19/2022 17:16
5930,3,498,Ewallet,137.98,6/26/2022 19:45
5931,3,149,Cash,61.9,3/14/2022 13:37
5932,3,225,Cash,269.39,9/19/2022 10:38
5933,1,843,Credit card,69.93,5/25/2022 11:20
5934,3,134,Credit card,586.68,8/25/2022 6:26
5935,5,614,Ewallet,39.9,8/14/2022 13:13
5936,5,868,Ewallet,259.58,3/12/2022 14:38
5937,1,1,Credit card,263.8,12/8/2022 9:28
5938,5,190,Cash,266.31,3/10/2022 6:45
5939,2,906,Ewallet,60.35,6/15/2022 10:26
5940,3,231,Cash,211.89,12/30/2022 15:35
5941,1,154,Cash,242.87,12/12/2022 15:48
5942,1,169,Cash,47.35,9/23/2022 20:25
5943,2,825,Cash,6.99,6/2/2022 17:43
5944,1,321,Credit card,175.4,12/29/2022 17:46
5945,5,2,Ewallet,147.69,11/15/2022 20:32
5946,3,816,Cash,89.9,4/1/2022 7:18
5947,1,252,Credit card,390.27,5/4/2022 20:38
5948,5,424,Cash,241.82,11/11/2022 8:24
5949,5,128,Ewallet,421.65,6/14/2022 16:10
5950,2,807,Ewallet,335.67,3/24/2022 7:36
5951,1,303,Ewallet,134.75,8/19/2022 9:27
5952,3,10,Credit card,141.32,10/24/2022 14:23
5953,3,212,Cash,384.74,7/9/2022 17:33
5954,5,42,Credit card,53.44,10/22/2022 14:13
5955,4,291,Ewallet,414.95,10/10/2022 7:10
5956,2,912,Ewallet,94.3,8/17/2022 14:27
5957,3,726,Credit card,83.91,9/6/2022 12:18
5958,1,517,Credit card,117.69,8/10/2022 13:19
5959,2,373,Cash,148.39,4/8/2022 18:23
5960,4,368,Credit card,348.68,8/24/2022 7:46
5961,3,137,Cash,521.82,7/7/2022 14:36
5962,1,145,Ewallet,100.91,6/28/2022 14:27
5963,2,94,Cash,136.56,9/9/2022 11:29
5964,5,857,Cash,314.46,11/29/2022 13:49
5965,3,595,Credit card,162.39,4/2/2022 8:20
5966,1,331,Ewallet,295.06,8/17/2022 11:21
5967,3,148,Ewallet,167.56,6/6/2022 20:12
5968,2,59,Cash,219.24,9/13/2022 7:23
5969,5,552,Credit card,468.51,12/16/2022 7:45
5970,3,588,Credit card,264.36,5/12/2022 19:18
5971,2,834,Cash,264.21,9/16/2022 14:28
5972,2,587,Ewallet,307.4,10/21/2022 9:20
5973,1,309,Ewallet,97.76,7/5/2022 16:43
5974,3,123,Cash,286.34,3/20/2022 7:35
5975,2,842,Cash,135.89,6/25/2022 8:33
5976,3,522,Credit card,151.78,8/1/2022 10:35
5977,1,60,Ewallet,167.27,9/2/2022 16:38
5978,4,491,Cash,90.83,10/9/2022 10:31
5979,1,221,Cash,105.25,3/20/2022 14:13
5980,1,708,Ewallet,172.78,9/28/2022 6:42
5981,5,472,Credit card,405.64,12/8/2022 7:25
5982,2,567,Ewallet,153.22,10/20/2022 19:33
5983,4,360,Credit card,124.98,9/9/2022 10:28
5984,4,119,Ewallet,285.05,5/29/2022 17:32
5985,5,420,Ewallet,256.26,4/16/2022 15:25
5986,2,654,Credit card,164.46,4/16/2022 11:26
5987,3,726,Cash,4.49,12/11/2022 11:22
5988,1,938,Ewallet,134.52,11/5/2022 19:10
5989,2,977,Cash,225.86,6/22/2022 13:42
5990,5,567,Ewallet,172,12/13/2022 19:38
5991,4,432,Credit card,220.86,11/13/2022 9:30
5992,2,545,Ewallet,200.79,7/4/2022 18:24
5993,2,433,Credit card,241.13,5/2/2022 9:50
5994,1,548,Credit card,79.92,8/12/2022 8:36
5995,4,608,Cash,115.84,3/11/2022 11:28
5996,3,896,Ewallet,19.95,4/13/2022 19:23
5997,4,309,Credit card,327.58,8/24/2022 7:30
5998,2,190,Cash,53.96,3/18/2022 20:26
5999,2,778,Credit card,315.61,4/9/2022 12:24
6000,2,581,Ewallet,477.96,6/26/2022 12:42
6001,5,278,Cash,157.2,4/16/2022 8:49
6002,5,280,Ewallet,9.58,5/6/2022 12:30
6003,2,994,Cash,270.85,4/4/2022 12:16
6004,5,489,Ewallet,372.93,10/3/2022 19:14
6005,5,644,Cash,368.95,7/17/2022 13:36
6006,1,467,Credit card,27.92,12/5/2022 17:29
6007,3,904,Ewallet,338.21,9/25/2022 10:18
6008,2,874,Cash,131.35,6/14/2022 12:35
